,id,text
23,1253722874923253760,"Franklin Templeton Mutual Fund announced the closure of six fund schemes through a letter dated April 23. These schemes were all yield-based or debt-based, and impact assets worth ₹26,000 crores. #BOOMFactCheck #COVID19 #coronavirus @FTIIndia 

https://t.co/cdfN0nyLx7"
24,1247553821057966080,RT @GovCanHealth: Buying groceries for your upcoming #Passover or #Easter meals? Help limit the spread of #COVID19 through #physicaldistanc…
25,1258055996326412290,"""2⃣ that health system capacities are in place to detect, isolate, test and treat every #COVID19 case and trace every contact

3⃣ that outbreak risks are minimized in special settings like health facilities and nursing homes""-@DrTedros"
26,1246382770647162887,"To support people with #disability, #HealthWorkers should: 
✅ Ensure #COVID19 health care is accessible, affordable and inclusive
✅ Deliver telehealth

👉 https://t.co/EHftJVPWDt https://t.co/koSt8VatYh"
27,1239737100544573441,"Messages stating that @TheWestinMumbai &amp; @thefattybaomum, two #Mumbai based restaurants have confirmed cases of #COVID19 among their staff members is false. Speaking to BOOM, both the organisations have denied these rumours. #FakeNews #CoronavirusFacts 

https://t.co/JvvQS2fiJx"
28,1243171358604816384,"2 separate videos of mock drills conducted by police in #UttarPradesh on #coronavirus awareness are viral with false claims that the videos show police detaining suspected #COVID19 patients. #CoronaVirusFacts #CoronavirusLockdown @UPPViralCheck @Uppolice

https://t.co/ASXo0dIPz6"
29,1257675128466558987,"False claim saying 300 #Sadhus tested Covid positive due to sharing #Chillum viral.
Viral - Amidst this #pandemic, a news of 300 Sadhu's testing #Covid positive in Jaipur after sharing a chillum with an infected person has swept social media. https://t.co/Fdk82MHiaJ https://t.co/CQRtAKkfsF"
30,1251609446058426372,RT @samhsagov: SAMHSA recognizes the challenges posed by the #COVID19 situation and is providing guidance and resources to assist individua…
31,1234980714937868290,"A meme with the false claim that “[t]he US is charging over $3,000 per test” for patients who may have COVID-19 has been circulating on social media. For now, the two agencies authorized to test for the illness are not billing patients. https://t.co/bj9VSegRjQ #CoronaVirusFacts"
32,1253836125824847872,"Some experts predict that, at the current rate of research, we could have a COVID-19 vaccine in as soon as 9 months for possible emergency use. https://t.co/k85tUYt5Lq https://t.co/AyjRTqM74E"
33,1250542666154045442,Gov. Gretchen Whitmer’s COVID order does not ban gardening or the sale of seeds and fruit in Michigan. https://t.co/2a2DjyJN6W
34,1239636377660203011,Last year’s video is viral claiming Police trying to contain Corona patients in China in Metro. https://t.co/0C53jd5wF0 https://t.co/mfOnWDtwUD
35,1258849284956569603,"Commemorating #Smallpox Eradication – a legacy of hope, for #COVID19 and other diseases 👉 https://t.co/8n4pHnLazw

On 8 May 1980, the 33rd World Health Assembly officially declared: ‘The world and all its peoples have won freedom from smallpox.'

https://t.co/7Lh3w9JHQB"
36,1236856012876812289,"RT @WHO: When there are NO reported #COVID19 cases, to stop transmission &amp; prevent spread:
😷Promote self-initiated isolation of ppl with mi…"
37,1261089435019591681,Supreme Court denies Texas inmates' appeal in case over Covid-19 protections https://t.co/MauDIm6EfR https://t.co/OlLlm2P08X
38,1254466134838882304,"A viral message claiming Japanese Nobel laureate Tasuku Honjo declared that SARS-CoV-2, the coronavirus responsible for COVID-19 is man-made is false. Honjo has not made any statements about the origin of #coronavirus. #CoronaVirusFacts #FakeNews #Covid_19
https://t.co/UiH856ORxq"
39,1263129930172416002,"""We still have a long way to go in the #COVID19 pandemic. 

In the last 24h, there have been 106,000 cases reported to WHO – the most in a single day since the outbreak began. Almost two thirds of these cases were reported in just four countries""-@DrTedros"
40,1234766681076977664,"@AJA_Cortes @Cernovich There was a case in China in December 2019 so it's definitely plausible. 

https://t.co/AkpZLtU7ad"
41,1258509443022508032,"Wear. Wait. Wash. As North Carolina moves to ease some #COVID19 restrictions at the end of this week, the NC Department of Health and Human Services is asking people to remember these three things to continue to #SlowTheSpread of #COVID19. Learn more: https://t.co/FnN3YihGaH https://t.co/Jia8q5n0n4"
42,1238177719709507590,"Our new NJ COVID-19 Data Dashboard has cases by county, call center information and more.

Stay informed, Check it out now! https://t.co/S68NJClr0g https://t.co/IIiQxyRXA3"
43,1241603033403981824,"Maj. Gen. Aamer Ikram updated Lt. Gen. Muhammad Afzal, Chairman NDMA on COVID-19 outbreak response by NIH, upon his visit to the institute. The Chairman praised the efforts of the entire team of NIH. https://t.co/DLgD5N5vdl"
44,1243025635158577152,"Several photos showing hospital patients stranded in the middle of the street in Croatia after an earthquake, are being passed off as images from Italy. https://t.co/JSrC89lNHv

#BOOMFactCheck #FakeNews #coronavirus #CoronaVirusFacts #COVID19 #CoronavirusLockdown"
45,1259211095635566595,"2/2 Sustainable changes, including appropriate supports for those who live, work &amp; care for others in these settings. Big efforts = Best outcomes. Let’s get this right Canada. Let’s corner &amp; conquer this virus! #COVID19 #ProtecttheVulnerable #PersonalSupportWorkers"
46,1228342673481691137,"RT @WHO: @DrTedros @Presidence_RDC @UN ""I’m glad to say that the WHO-led Joint Mission with 🇨🇳 on #COVID19 is moving forward. We expect the…"
47,1239378351468335104,.@CDCgov also issued guidance today advising gatherings of 50 or more be canceled/delayed for next 8 weeks throughout the U.S. Goals are to reduce intro of virus into new communities &amp; slow the spread of infection in areas already affected by COVID-19. https://t.co/RA7C7tTiMW https://t.co/OWmBd8tNYy
48,1262326255543820288,Seven French schools close after reopening last week as child tests positive for Covid-19 https://t.co/7cWOQ5QGt5 https://t.co/qc8bGeg1VD
49,1257758715131953152,"RT @CDCgov: We’re still learning about how #COVID19 affects animals, but it appears that people can spread the virus to animals in some sit…"
50,1251590451972288512,"RT @WHO: LIVE: One world, #TogetherAtHome! #COVID19 https://t.co/kHCdwCHKwf"
51,1244390056011476993,"5/7 
B) “#COVID19 time is NOT #cottage time”; #StayHome in the city &amp; DO NOT put rural communities at further risk during the #COVID19 crisis. 
#DoYourPart #SlowtheSpread 
#FlattentheCurve #PlanktheCurve"
52,1235626402256482306,RT @ern_reconnet: Be Safe from #coronavirus infection visiting https://t.co/0xvn7ZLMH6 where you can find information and guidance from #WH…
53,1260664858032443399,RT @CDCgov: Protect yourself and others from #COVID19 when out shopping. This video shows you how: https://t.co/qOJIH4fvzD. https://t.co/0d…
54,1260711744642494465,RT @CDCgov: Protect yourself and others from #COVID19 when out shopping. This video shows you how: https://t.co/qOJIH4fvzD. https://t.co/0d…
55,1236772480905285635,The trope that “people are so dumb they’re shunning Corona beer because they think it’s connected to the coronavirus” was too tempting for many news outlets to ignore. https://t.co/pkUjg1papE
56,1242796211360260096,"A lengthy text post which purportedly contains advice on how to prevent infection from the novel coronavirus, COVID-19 falsely claims the advice was issued by a UK hospital to its medical staff. #CoronaVirusFacts #coronavirus #FakeNews #COVID19 @NHS 

https://t.co/psFcBYOL08"
57,1253648080999759874,"The Honorable President of Azad Jammu &amp; Kashmir, Sardar Masood Khan visited the National Institute of Health. He appreciated the significant role of NIH in COVID-19 epidemic. https://t.co/KZ5ygNAFNi"
58,1251573712580751361,"RT @WHO: LIVE: One world, #TogetherAtHome! #COVID19 https://t.co/kHCdwCHKwf"
59,1233135940178259969,Feb 27 Update: Canada’s 13th case of #COVID19 was confirmed today by the province of #Ontario. There are now six confirmed cases in Ontario and seven in #BritishColumbia. For the latest updates on Canada’s response: https://t.co/ihgjKQ5eQj #Coronavirus
60,1235263631954235392,RT @WHO: LIVE: Daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/OtHOL9LXcL
61,1242617273095008259,Media statement: Children among 35 new cases of COVID-19  https://t.co/GhjmDL54Bz
62,1232755982259847169,RT @PHE_uk: We've published new #COVID19 guidance for employers and businesses on providing advice to their staff: https://t.co/26kLS2w0bA
63,1241501002282524677,RT @D4publichealth: It is #NationalNutritionMonth and If you’re quarantined at home for the next couple of weeks from COVID-19 it’s importa…
64,1220598441644118016,"RT @WHO: @DrTedros Reduce your risk of #coronavirus infection
https://t.co/PKzKaO2yfK https://t.co/bLmr4z3y1t"
65,1239981190347665410,You can find today's public health emergency order and other future emergency actions taken by other state agencies as they participate in Alabama’s response to #COVID19 at https://t.co/D6h9PPl8in. https://t.co/o55pEH0KdR
66,1256403088266670080,"If you would like to volunteer during the COVID-19 public health emergency, the Commonwealth is seeking people from both medical and non-medical professions. Sign up here: https://t.co/Sb9IkaehK6 #covid19MA https://t.co/OULsx8NX5b"
67,1234893884129468418,"Facebook posts use a photo of a vaccine for cows to falsely suggest that the novel coronavirus isn’t actually new, alleging it is proof of “how much the media controls people.” The cattle vaccine has nothing to do with the COVID-19 virus. https://t.co/RvDffWiB1e #CoronaVirusFacts"
68,1253680123888504832,"Rich and well-connected people across America have jumped at the chance to receive early blood-based antibody testing for COVID-19 to determine if they have previously been infected and might be carrying protective armor against a terrifying pandemic
https://t.co/vVoJPmCMMd"
69,1260599015932071936,"""In response to #COVID19, WHO has utilized our https://t.co/RjHSBkVjlH platform and translated guidance into training, including 68 online courses to improve the response to health emergencies""-@DrTedros"
70,1245406072434720770,"""We recommend #handwashing &amp; physical distancing, but we recognize this can be a practical challenge for those who lack access to clean 💧, or who live in cramped conditions""-@DrTedros #COVID19 #coronavirus"
71,1250643599294857216,"Without interventions, city officials estimate Chicago could have had 1.5 million COVID-19 cases — instead there are just under 10,000. New data suggest social distancing measures helped flatten the curve. (@WBEZ)
https://t.co/Syd3FzDrRJ"
72,1238512009198669825,"The new #coronavirus disease Solidarity Response Fund will raise money from a wide range of donors to support the work of the WHO and partners to help countries respond to the #COVID19 pandemic.

More https://t.co/WV9i5bp2LP https://t.co/CHDGMC9ih1"
73,1257647094732644353,"Nobody on earth actually knows if this is correct. Nobody. The Q2 could be much, much worse with scores of companies warning or withdrawing guidance altogether given the fact that nobody knows how the reopenings will go or what the virus will do. https://t.co/NKaFEA5CZ6"
74,1264655292618493959,"3/4 In areas where #COVID19 activity may still be occurring, wearing a non-medical mask or face covering when you can’t keep a 2-metre physical distance can provide an additional layer of protection to help prevent spread. https://t.co/EDe54HVEtq"
75,1258554206182498304,"Despite the hype around Chancellor Angela Merkel's handling of the COVID-19 pandemic, testing kits are still scarce, medical teams are overworked, and unemployed workers receive less compensation than in other European countries. https://t.co/WnM2fNfFOf"
76,1237201414083862528,RT @CDCgov: CDC Briefing Room: Dr. Nancy Messonnier gives an update on #COVID19. For more info visit https://t.co/1ifchVQ9jm https://t.co/5…
77,1245742788576268288,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KHe88o #covid19MA https://t.co/g8cbShEVsn
78,1249239197346484225,"#IndiaFightsCorona:

Know about the answers to some frequently asked questions regarding #COVID19 with our #COVIDFAQ. 
Keep yourself up to date with the correct information and help us to help you. 

#SwasthaBharat #CoronaOutbreak #HealthForAll #Lockdown21 https://t.co/qlgRtvBnLc"
79,1251586295232593931,"Do you have symptoms similar to those associated with #COVID19 and wondering if you should seek medical care? Check out this infographic for seeking care ⤵️

COVID-19 symptoms include fever, cough, shortness of breath + diarrhea. Symptoms may appear in 2-14 days after exposure. https://t.co/4ro9Mj56sf"
80,1243577283924955136,"The latest emergency order from the State Health Officer, effective March 28 at 5 p.m., affecting the whole state, is available on our website: https://t.co/M16bQSDJxs. #COVID19 https://t.co/69W6DTlboA"
81,1258029943616831488,"RT @CPHO_Canada: 4/4 Going forward, we need to be vigilant &amp; keep up #COVID19 practices like #PhysicalDistancing, #GoodHygiene, #StayHomeIf…"
82,1261891701188071429,"Indian hospitals are getting overcrowded by #COVID19 patients, while patients suffering from ailments even as severe as tuberculosis have been put aside. A post COVID-19 healthcare system crisis awaits India, according to Dr. Madhukar Pai (@paimadhu)

https://t.co/u5BlFp9qjQ"
83,1234405127718502401,"Two positive cases of #COVID19 detected in India.

#coronavirus #CoronaVirusUpdate #CoronaVirusFacts #CoronavirusIndia 

@MoHFW_INDIA @PIB_India https://t.co/ugGw2bcEZC"
84,1265668081616949250,"One thing we can do to minimise virus transmission is take care of red zones – avoid travelling to and from these places, says Dr. Jeenam Shah, Consultant Chest Physician &amp; Interventional Pulmonologist to @govindethiraj.
@DrJeenam @WockhardtHosp @Bhatia_Hospital https://t.co/NqxtLqQEuA"
85,1256330498533543936,"About 13% of the 🌐 population aged 15 to 49 lived with #herpes simplex virus type 2 (HSV-2) infection in 2016. HSV-2 is almost exclusively sexually transmitted, causing genital herpes. Infection can lead to recurring, often painful, genital sores in up to 1/3 of people infected. https://t.co/aNgaxDKpA3"
86,1253615972059152384,"Prior to the #COVID19 pandemic, the world had made immense progress in ensuring that children are vaccinated. In 2018, 86% of children under the age of five were vaccinated with three doses of diphtheria, tetanus and pertussis (DTP3). #VaccinesWork for all! https://t.co/gH7C7Sg8Aj"
87,1253745526144593925,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KGWwJO #covid19MA https://t.co/h8psvVkGPG
88,1262788116231798785,"The number of police personnel affected by COVID-19 has increased to 1,328 in Maharashtra of which 665 are from Mumbai.

There have been eight personnel deaths so far due to #COVID19. 

https://t.co/EzI2QTNu9E"
89,1238935702475341824,"You play an important role in stopping the spread of the coronavirus (COVID-19).  Stay Home, Wash Your Hands Cover Your Cough, Don't go to School or Work if Sick, Clean Frequently Touched Surfaces
#ProtectYourself #ProtectYourCommunity #COVID19 
WATCH:  https://t.co/K7OT1DlSXq https://t.co/XpMrr7kzAE"
90,1238490981382737920,RT @paulpogba: #Dab to beat #coronavirus. Follow @WHO advice to Be Ready for #COVID19 https://t.co/Ej0FqcHbj5 https://t.co/4DhQ7NsZYk
91,1235637924529451008,Awww 💕 breakups are hard.  That’s cute. @WHO subtweeted @realDonaldTrump https://t.co/mwD8bO2Wmb
92,1261363217344770048,We fact-checked why the US has more COVID deaths than Canada https://t.co/3lWfWME84s
93,1220599721862918144,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq"
94,1260261711703146501,RT @GovMurphy: Yesterday there were 360 new #COVID19 hospitalizations and 164 live discharges. https://t.co/zUJga42Woa
95,1258742866949533696,"An old image of West Bengal chief secretary Rajiva Sinha at an informal gathering has resurfaced on social media with claims that he is unwinding despite the growing #COVID19 death toll in the state. #BOOMFactCheck #FakeNews #coronavirus #WestBengal

https://t.co/h2WD035Q35"
96,1251630767534411776,"RT @WHO: LIVE: One world, #TogetherAtHome! #COVID19 https://t.co/kHCdwCHKwf"
97,1246112276974833666,"""The Global Polio Eradication Initiative is working to ensure that once it is safe to do so, countries can be supported to rapidly restart polio vaccination campaigns. 
While all our energy may be focused on #COVID19 now, our commitment to #EndPolio is unshakeable""-@DrTedros"
98,1240346904673890316,"All #COVID19 press conferences are available to watch on our Facebook page.

If you missed today's COVID-19 press conference, you can watch it anytime here: https://t.co/cP8oes7XS1"
99,1234201238280994817,"Current understanding is #COVID19 spreads mostly from person to person through respiratory droplets produced when a person coughs or sneezes, similar to how flu spreads. Learn more at https://t.co/VvIzx7O3mM https://t.co/MiHHHyCfTa"
100,1234158363300319232,"@PaulGavigan4 @washingtonpost Do you keep posting pictures instead of links because you don't want people to read your sources?

This AP report says that Congress stopped Trump from cutting the CDC, so it's a distortion to say Trump cut it - he just asked to cut it. Weak.

https://t.co/Ru1hsXl7U6"
101,1238584696663146496,RT @CDCgov: Local healthcare systems are preparing for the possibility of a #COVID19 outbreak in your community. You can too. Develop a pla…
102,1222227254723383296,@FerdOwner Fake https://t.co/jjc7CULB5A
103,1255615613923450882,Luc Montagnier won the Nobel Prize for for his discovery of the human immunodeficiency virus (HIV). https://t.co/VG3PC1CQI1
104,1246555136832438272,"RT @WHOEMRO: #COVID19 Pandemic 

Older adults and people with underlying conditions,

Keep regular routines and schedules as much as possib…"
105,1260316320756793347,"Wednesday's Telegraph: ""Treasury says virus to cost £300bn as it warns of tax rises and pay freeze"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/MHY9Fq3bxJ"
106,1252278960278376452,"How New Zealand relied on science and empathy to take on Covid-19 

https://t.co/FeVaxkxh7G"
107,1245267283234021376,"In a span of 12 hours, the @MoHFW_INDIA reported 240 new cases and 3 new deaths across the country taking the count of confirmed cases to 1637 and deaths to 38 as of 9 AM on April 1, 2020. #CoronaVirusFacts #COVID19 #coronavirus #CoronaVirusUpdates 

https://t.co/EzI2QTNu9E"
108,1235267873364422656,Advice for public. https://t.co/YDRcCB55l9
109,1245752622977552385,"#COVID19 has made it necessary for us to re-think our shopping trips. When you have to go on a grocery run, make a list so you can do it all in one trip, and don't feel like you have to buy and hoard all the food. Get more smart shopping tips at https://t.co/co4bWGQZEb. https://t.co/pesiJAVbjv"
110,1246178974994239494,"Comparisons of COVID-19 totals to common causes of deaths leaves out context.

⛓️: https://t.co/ycFW9eS2G9"
111,1220664980367765505,"RT @WHO: @DrTedros Reduce your risk of #coronavirus infection
https://t.co/PKzKaO2yfK https://t.co/bLmr4z3y1t"
112,1241419003848986627,"@slaves_no_more You know this is for us.

https://t.co/BtlhCHmRQ9"
113,1263594167495561217,"On the #MayoClinic Q&amp;A podcast, Dr. Philippe Bauer, site principal investigator for Mayo Clinic in Rochester, discusses the #COVID19 convalescent plasma program.
https://t.co/Hcgx8PgBxU"
114,1249958905720926208,"Older adults &amp; people with underlying health conditions are at a higher risk of developing severe forms of #COVID19 

During the outbreak, stay at least 1 meter away from others🧍‍♀️↔️🧍‍♂️and follow distancing measures issued by your local authority.

Protect yourself &amp; #StayHealthy https://t.co/a9smYqoEED"
115,1265406544277094408,"RT @cybercentre_ca: There’s a lot of #COVID19 misinformation circulating online. Before interacting with online content, make sure you #Che…"
116,1258056669210214400,"""And yet, on current trends, more than 5 billion people will lack access to essential health services by 2030 – including the ability to see a health worker, access to essential medicines, and running water in hospitals""-@DrTedros #COVID19 #HealthForAll"
117,1221005048869785600,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq"
118,1223197974408220672,"RT @dgolndrcon: @penpenchase This is from WHO. It might be of help. https://t.co/VrDIfyVvMk

A virus is not a cell, and it is not really ""a…"
119,1257852842603237377,"An additional nine cases of COVID-19 have been diagnosed since our last update, bringing the total to 3,042.

During that time, 6,899 people were tested, compared to 5,296 people in the 24 hours before. 

To read the full media release, visit: https://t.co/W5KhJI8NJI https://t.co/TUb78PbV3M"
120,1221657267658948608,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq"
121,1260551411013685251,RT @CDCgov: Protect yourself and others from #COVID19 when out shopping. This video shows you how: https://t.co/qOJIH4fvzD. https://t.co/0d…
122,1253472289242390530,"NEW: The president used his daily coronavirus briefing to suggest UV light, humidity and disinfectants could be used to treat the virus https://t.co/FsUA0I1FcB"
123,1256306305976786945,"UPDATE:
IDPH reports 3,137 new cases of COVID-19 in Illinois, for a total of 56,055 across the state.
 
This includes a total of 2,457 deaths, of which 105 were reported since yesterday."
124,1263850151849816064,Media briefing on #COVID19 with @DrTedros https://t.co/i9ibJwcq7Y
125,1256282438029934593,RT @GovernorVA: I'm giving an update on Virginia's #COVID19 response at 2:00 PM. WATCH LIVE: https://t.co/QJygxjc43s
126,1240731118841839617,"IMPORTANT: ""It really will take all of us making these sacrifices to reduce spread of the virus and free up our health care system to care for those who need it the most."" -Dr. Ngozi Ezike"
127,1222090373805281280,"@WHO on how to protect yourself from the Coronavirus. Research on their site and @CDCgov  for accurate information. Not the fake news panic crap

https://t.co/l74zpNuylg"
128,1259195736111165446,"Maharashtra is the state with the highest number of Covid-19 cases in India. Mumbai and Pune are one of the worst affected cities in the stated from the corona virus.

Claim: A post stating that Mumbai and Pune will be under military lockdown has been wi… https://t.co/bF4yGAblmj"
129,1221098183452958721,"@OffGuardian0 @CDCgov is on it:
How to protect yourself
You may be able to reduce your risk of infection by doing the following
wash your hands often with soap and water for at least 20 seconds
https://t.co/SbNdQjhdPR"
130,1234889780908838912,RT @WHO: @DrTedros The full briefing on #COVID19 by @DrTedros 👉 https://t.co/3jJTMCIjTt https://t.co/lnCaGcPR9g
131,1258399287819542535,"@zedchuva Hi there – The three-month waiting period refers to Ontario Health Insurance Plan (OHIP) coverage, not COVID-19 screening and care. We're waiving the three-month waiting period for OHIP to ensure anyone in need of care can receive it. (1/3)"
132,1258184258977292288,RT @samhsagov: @wusa9 SAMHSA recognizes the challenges posed by the #COVID19 situation and is providing guidance and resources to assist in…
133,1234889993451118600,RT @WHO: @DrTedros The full briefing on #COVID19 by @DrTedros 👉 https://t.co/3jJTMCIjTt https://t.co/lnCaGcPR9g
134,1236041370210570246,The single most important piece of advice health experts can give to help us stay safe from COVID-19 is this one: Wash your hands -- and studies have shown the vast majority of us are doing it wrong. https://t.co/gYF0g8aZwR https://t.co/7yanbz08QV
135,1242598435116724226,"3/7 Some community cases can be traced back to a known exposure or setting but, for others, the source of exposure is unknown - the latter are the most problematic #COVID19 

#FlattentheCurve #PlanktheCurve"
136,1241755596535164930,"RT @WHO: Today is #WorldWaterDay.
Healthcare facilities need good water, sanitation and hygiene services to contain #COVID19 and prevent an…"
137,1221458626356895748,About Novel Coronavirus (2019-nCoV) | CDC https://t.co/JEUhI84vov
138,1242962231727448064,The hotel rooms are intended for people who have tested positive for COVID-19 but have mild symptoms that don’t require a hospital stay. https://t.co/Z89w9Ouvoz
139,1242969525190103044,3D Anatomic Modeling Lab prints 3D model of virus that causes #COVID19. #Radiology https://t.co/8jFl24kthR https://t.co/5OtmcYBP3w
140,1247969404295491586,"@ContextFall @Donnajcherold @ONgov Hi there - We are actively recruiting health professionals, including those who have experience in fields that support the healthcare system, to volunteer their time to alleviate the strain on hospitals, clinics and assessment centres during the current COVID-19 outbreak. (1/3)"
141,1233134711649624064,"Visited or transited through mainland China in the last 14 days? If you experience flu-like symptoms, call your GP, ED or HealthDirect on 1800 022 222. 

For up to date information on #NovelCoronavirus check the NSW Health website: https://t.co/YL3R1278ne

#coronavirus #COVID19 https://t.co/GHqaYHt9iv"
142,1223022544925741057,"RT @mamachell: Ok guys let’s talk about the #CoronaVirus step into my class yew dunce batz 

Required reading: https://t.co/1BbS6vU4py

#vl…"
143,1260582439203868677,RT @CDCgov: Protect yourself and others from #COVID19 when out shopping. This video shows you how: https://t.co/qOJIH4fvzD. https://t.co/0d…
144,1244089798438027266,"RT @Surgeon_General: Get the facts on our 15 days to slow the spread guidance. Visit https://t.co/68gjnc3RSl for more information.

#COVID1…"
145,1260440882630795267,"Argentina is loosening the strict lockdown that helped secure one of the lowest death tolls from COVID-19 in South America. 
https://t.co/MZAy7EXTiR"
146,1263447116820742145,"Today’s #COVID19 in 🇨🇦 info and updates:

➡️#GOC website on #coronavirus disease: https://t.co/PwqoGtOkNL
➡️COVID-19 Situational Awareness Dashboard: https://t.co/BhX8xDNLMM
➡️PHAC Detailed Epidemiological Summary of COVID-19 in Canada report: https://t.co/ShnSU1JLpA https://t.co/KJ1WEAiKGn"
147,1245320009733324801,New research suggests that a widely used clot-busting stroke drug might help COVID-19 patients who can't access a ventilator or who fail to improve even when they do gain access. https://t.co/yEi3nXAVhI https://t.co/xFRgXNjBEA
148,1257703804113313796,RT @CalAging: Free hotline brings Deaf community info on #COVID19 in American Sign Language and English. Available Monday through Friday fr…
149,1263984592920420352,"The new guidance recommends countries make specific risk assessments based on:
-local dynamics of #COVID19 transmission
-health system capacities
-public health benefit of conducting preventive &amp; outbreak response vaccination campaigns

https://t.co/oPy5OENztV https://t.co/cFfU1sza9n"
150,1235650582888800256,"RT @_PeteCummings: @RepMarkMeadows @LeslieMurnie27 .@AP - “Democrats distort the truth about Corona virus”.

https://t.co/QNmN5J4thv"
