,id,text
95,1252024239173046273,"👏👏👏 Thank you @JDiamond1 for challenging Trump and continue to challenge as he lied to your face. Keep going. #fourthestate #COVID19 Trump is lying, call him out. 

cc @CNN https://t.co/h3xvLBcKwL"
96,1252024191983005706,"Given what we know about how #COVID19 spreads, I don't think we have any right to be surprised by the eventual outcome here."
97,1252024351236321281,ICYMI here's a good news article: Former Obama security adviser lauds Canada's exemplary COVID-19 response https://t.co/BCEKGXhDhU via @NatObserver #IStandWithDrTam #covid19 #publichealth #cdnpoli #covid19canada
98,1252024334115385344,Why do @SpeakerPelosi and the democrats have to drag @realDonaldTrump every step of the way in doing the right thing with testing and hospitals. How stupid is he really? #coronavirus
99,1252024354109562880,"This cat. He loves the outdoors. And having some wine with mom. #sunbathingcat #decklife #sunnydays #stayhome #coronavirus #sanfrancisco #nobhillsf @ Nob Hill, San Francisco https://t.co/kZRroLPNut"
100,1252024350343036929,"It is important that we all stay home and stay safe. Check out our staying home resources page below. 👇👇👇 #txlege #stayhometexas #covid19

https://t.co/mF5VD7mdxq"
101,1252024290196754432,The United States has become a place where entertainers and professional athletes are mistaken for people of importance. -Robert A. Heinlein #coronavirus https://t.co/7tDNIzRmd3
102,1252024298950275072,"The #WinnipegSign continues to shine blue, every night, for our healthcare heroes &amp; other public servants working on the frontlines &amp; behind the scenes as we battle #COVID19. Thank you for the exceptional work you’re doing to protect the health and safety of our community. https://t.co/k7kbVAunJO"
103,1252024259779661825,#Coronavirus this man is jerk pure and simple. the way he speaks to @CNN @CNNPolitics  is abhorrent and every reporter should ask questions asked bu cnn. #idiotinchief
104,1252024260853448710,"In the U.S., many individuals are deferring medical services during the #coronavirus pandemic. However, a surge in those services may result once the it ends. https://t.co/xLAdgUcpQn #COVID19 #healthcare https://t.co/2h4aSJSGoB"
105,1252024283041271809,"#Covid_19 #NBAQuarantine Day 39
—
Spain announce expanded yet more flexible lockdown
Daily death toll in Italy hits a one week low
NY NJ CT reopen marinas &amp; boatyards
Trump defending mass gatherings of anti-lockdown COVID19 protestors
ESPNs anticipated The Last Dance airs tonight"
106,1252024266578710528,@NYGovCuomo You are welcome 😷 #ICU #RN  #COVID19
107,1252024333142315008,"Experts say there is a very real prospect that beyond the continuing #coronavirus pandemic, Europe could be facing weather-induced crop failures in the very near future #covid19 #climatecrisis #hotsummerweather https://t.co/MRIlHro4wx"
108,1252024275164450820,"Cases: 2,405,325
🟦 Represents ~40,089 People

🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟨🟨🟨🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨🟨🟨🟥🟪🟪🟪🟪

🟩:Recovered
🟨:Mild Condition
🟥:Critical Condition
🟪:Deaths
#coronavirus"
109,1252024298455228416,"@tessablavergne Don’t leave the house until you’ve watched. It’s that good. Oh, and you’re supposed to #StayHome. So there’s that. 

Hope you’re well.

#SaveLives #COVID19"
110,1252024279937568768,"Working online as a working mom presents many complex challenges, and being considerate of this also means following some important netiquette rules when collaborating remotely with working moms: https://t.co/E2zl53XB7W #workingmom #workingfromhome #coronavirus https://t.co/HkhUCjH0YE"
111,1252024263072256000,"“Copper is continuously working 24/7 without supervision, without any need to intervene, and it never runs out. As long as the metal's there, it's good to go."" https://t.co/utx5f0P8Kh #PHCPPros #COVID19 #Plumbing #Copper"
112,1252024277752258561,"What is really happening in Lagos? I gave the governor and government of Lagos State credit for being proactive. This is becoming a stale story. God please help us. 
#COVID19 #lockdown #TogetherAtHome https://t.co/m4JUcGdrED"
113,1252024340775911425,"Chelsea, MA now has over 2% of the population infected with #COVID19, the highest rate in Massachusetts. #covid19MA"
114,1252024322404876288,"Attention #coronavirus family members unable to get a priest: plenary indulgence for those on point of death unable to receive Last Rites, provided only they are duly disposed and have recited a few prayers during their lifetime - no other conditions.

https://t.co/lhE1zPoad6"
115,1252024274237288448,"@Yamiche Trump University starting a course in Supply Chain Management soon after stupendous success of the Real Estate Course!

#COVID19 #coronavirus #COVIDIOTS #CoronavirusOutbreak #China #TrumpPressConf #TrumpLiesAmericansDie #TrumpVirus"
116,1252024273654464516,"Parents: Help your child stay connected with loved ones during #COVID19. Encourage them to call or video chat with friends and family. They can also send pictures, emails, or letters. https://t.co/f2Z2ARvnlF #CDC #PublicHealth #readyinglewood #inglewood #covid_19 https://t.co/H5icEDutNg"
117,1252024302414823425,"Stay inside, White America! It's just a quarantine, not a government takeover. 

#quarantine #meme #memes #memesfordays #america #covidmemes #covid19 #coronavirus #covid #memestagram #memestar #haha #lol #memesdaily… https://t.co/m1V2xoBdct"
118,1252024342051008518,"In times of crisis, leadership is of paramount importance, and encouraging #leadership at all levels can help you harness your people power. #COVID19 #EmployeesFirst
https://t.co/JhIBI97XZJ https://t.co/uZIz49Qwyx"
119,1252024335302299654,@kerrydougherty @RepElaineLuria What is it with you and Nancy Pelosi's ice-cream? Why trump golfing and holding rallies while the #coronavirus was spreading? Why don't you ask him that? #cult45
120,1252024268193480709,"#coronavirus

Have you guys ever thought about how to arrange your time at home in a reasonable way?  Do you want to do something for yourself?  You can DM me and we can discuss it！"
121,1252024256613023744,Want to better understand who's funding the #COVID19 response and what the priorities are? Take a look at this interactive dashboard from @devex: https://t.co/LGFrsdRZ0t https://t.co/UIEOBnR2pc
122,1252024252536164352,"OMG 💔  Lagos need to start losing matches, for God sake, why are they behaving like Liverpool? I hope there's no match-fixing or VAR favours from officials. 

Kaduna seems to be relegated already. May God save us from this disastrous League title 🙏 #COVID19 #StaySafeNigeria https://t.co/7X4laRE9X5"
123,1252024261239341056,"WATCH on #Verdict with @tedcruz: The Chinese government needs to answer this question right now: Were they studying the novel #Coronavirus -- the virus that has killed over 140,000 people worldwide? https://t.co/U39iZ81xgb"
124,1252024338653622272,"#Healthcare #providers, here are some #selfcare tips to help you to get through the #COVID19 pandemic. https://t.co/dHYkbdB0pb https://t.co/GmIC6USppL"
125,1252024278075219968,"https://t.co/GiyXmEZK9R  Message to Trump  ""Are you telling New York to Drop Dead?""  #coronavirus #TrumpPandemic #TrumpPressConference #newyorkcity #COVID19 #CoronavirusPandemic #economy"
126,1252024343925673984,This movie is not adhering to #SocialDistancing guidelines. 😂 #COVID19 #coronavirus https://t.co/OLM6BrWaI1
127,1252024312594300930,"The coronavirus pandemic could push half a billion people into poverty, according to @Oxfam https://t.co/GBkVGjzsAt #coronavirus #economy https://t.co/Ol2jm5vOEO"
128,1252024291639676930,The Palestinian Commission of Detainees is calling for international support to demand that Israel release vulnerable Palestinian prisoners amid the global #COVID19 pandemic: https://t.co/cZEGYuif35 https://t.co/mNxhfR3cNX
129,1252024292889559045,Some interesting studies on the efficacy of alcohol-based hand sanitizers against SARSCoV2 #COVID19 . New CDC study- COVID-19 inactivated at levels of alcohol-based hand rubs with concentrations of sanitizing ingredients as low as 30-40%... https://t.co/jeb9vw4FO5
130,1252024332991242240,How the coronavirus pandemic has changed college admissions https://t.co/ZdDfNey5Nn #collegetalk #college #admissions #collegeadvice #highschool #classof2021 #HigherEd #classof21 #parenting #coronalife  #coronavirus #collegetips #collegenews #ACT #collegeapp #SAT
131,1252024349785235456,"@realDonaldTrump @AF_Academy Invoking the Divine Feminine.Please rescue us .We surrender.
https://t.co/9zOL4UYdcE
@narendramodi @realDonaldTrump @EmmanuelMacron @AngelaMerkeICDU @KremlinRussia @AbeShinzo @BarackObama @ScottMorrisonMP
#COVID #Covid_19 #quarantine #QuarantineLife #StayAtHome #StayHome #Corona"
132,1252024265718870017,"Keep up with the latest implications for education from the COVID-19 crisis
Twitter @michaelbhorn
LinkedIn @michaelhorn
Facebook @Michael B. Horn
Instagram @mhorn1999
#highereducation #k12education #onlinelearning #digitallearning #disruptiveinnovation #education #covid19 https://t.co/UNgyNt3kZC"
133,1252024333192458240,How the state get mask from China #Masks4All #coronavirus #COVID19 https://t.co/4UDxELxMPq
134,1252024353165766656,"On behalf of myself and everyone at Pondo's Playground and Mecha Panda Publishing, thank you to all the men and women on the frontline for your continued sacrifice. Remember today for a better tomorrow #StayHome #FrontLineHeroes #COVID19 https://t.co/gV4w2Zaty4"
135,1252024249692241921,Shoutout to our #healthcareheroes on the front lines of #COVID19. Thank you! #SolidarityAt8
136,1252024265752403976,"📣 New Podcast! ""The Cheap Pop Podcast Ep. #22 (COVID-19, TV and Wrestling)"" on @Spreaker #aew #covid19 #cw #onward #wwe https://t.co/FcxcfnB1D6"
137,1252024251999281152,"Kentucky may have reached a #coronavirus holding pattern of sorts, but Health Commissioner Dr. Steven Stack reiterated over the weekend that the state remains a ways off from meeting even the first benchmark necessary to relax precautions. https://t.co/ccEiuCmqOe"
138,1252024267912478720,"Do you have unused and unopened personal protective equipment such as masks, and gloves? 

You have an opportunity to give back to health care workers who are in desperate need of these supplies. Info from @safecarebc on how to donate, here: https://t.co/v7DkSzaiP5 #COVID19"
